timestamp,product,mid_price,sell_liquidity,buy_liquidity
4733,PICNIC_BASKET2,30249.5,15,15
4734,CROISSANTS,4261.5,29,29
4734,DJEMBES,13347.5,22,22
4734,JAMS,6518,79,79
4734,PICNIC_BASKET1,58471,15,15
4734,PICNIC_BASKET2,30252.5,15,15
4735,CROISSANTS,4260.5,35,35
4735,DJEMBES,13346.5,22,22
4735,JAMS,6518.5,80,80
4735,PICNIC_BASKET1,58468.5,10,10
4735,PICNIC_BASKET2,30253,10,10
4736,CROISSANTS,4261,42,42
4736,DJEMBES,13346.5,26,26
4736,JAMS,6518,75,75
4736,PICNIC_BASKET1,58469.5,13,13
4736,PICNIC_BASKET2,30252,13,13
4737,CROISSANTS,4260.5,30,30
4737,DJEMBES,13347,21,21
4737,JAMS,6518,54,54
4737,PICNIC_BASKET1,58469.5,8,10
4737,PICNIC_BASKET2,30251,8,10
4738,CROISSANTS,4260.5,46,46
4738,DJEMBES,13346.5,26,26
4738,JAMS,6518.5,84,84
4738,PICNIC_BASKET1,58472.5,14,14
4738,PICNIC_BASKET2,30253.5,14,14
4739,CROISSANTS,4259.5,42,42
4739,DJEMBES,13347,18,18
4739,JAMS,6518.5,69,69
4739,PICNIC_BASKET1,58463.5,11,11
4739,PICNIC_BASKET2,30249,11,11
4740,CROISSANTS,4259.5,34,34
4740,DJEMBES,13347.5,15,15
4740,JAMS,6518.5,60,60
4740,PICNIC_BASKET1,58464.5,8,8
4740,PICNIC_BASKET2,30247.5,8,8
4741,CROISSANTS,4259.5,31,31
4741,DJEMBES,13347.5,21,21
4741,JAMS,6519.5,75,75
4741,PICNIC_BASKET1,58469.5,10,10
4741,PICNIC_BASKET2,30248.5,10,10
4742,CROISSANTS,4258.5,36,36
4742,DJEMBES,13348,22,22
4742,JAMS,6519.5,64,64
4742,PICNIC_BASKET1,58466.5,11,11
4742,PICNIC_BASKET2,30246,11,11
4743,CROISSANTS,4259,43,43
4743,DJEMBES,13347.5,21,21
4743,JAMS,6520,75,75
4743,PICNIC_BASKET1,58467.5,14,14
4743,PICNIC_BASKET2,30247,14,14
4744,CROISSANTS,4259,33,33
4744,DJEMBES,13347.5,18,18
4744,JAMS,6519.5,85,85
4744,PICNIC_BASKET1,58463.5,11,11
4744,PICNIC_BASKET2,30247.5,11,11
4745,CROISSANTS,4258.5,42,42
4745,DJEMBES,13347.5,21,21
4745,JAMS,6519.5,78,81
4745,PICNIC_BASKET1,58457.5,12,12
4745,PICNIC_BASKET2,30248.5,12,12
4746,CROISSANTS,4259.5,43,43
4746,DJEMBES,13347.5,24,24
4746,JAMS,6519.5,86,86
4746,PICNIC_BASKET1,58457,16,16
4746,PICNIC_BASKET2,30252.5,16,16
4747,CROISSANTS,4258.5,40,40
4747,DJEMBES,13346.5,21,21
4747,JAMS,6519,79,79
4747,PICNIC_BASKET1,58447.5,10,10
4747,PICNIC_BASKET2,30254,10,10
4748,CROISSANTS,4258.5,34,34
4748,DJEMBES,13346.5,21,21
4748,JAMS,6519,76,76
4748,PICNIC_BASKET1,58446,15,15
4748,PICNIC_BASKET2,30252.5,15,15
4749,CROISSANTS,4259,47,47
4749,DJEMBES,13347,22,22
4749,JAMS,6519.5,70,70
4749,PICNIC_BASKET1,58454.5,16,16
4749,PICNIC_BASKET2,30254.5,16,16
4750,CROISSANTS,4258.5,43,43
4750,DJEMBES,13346.5,18,18
4750,JAMS,6520,69,69
4750,PICNIC_BASKET1,58459.5,13,13
4750,PICNIC_BASKET2,30256,13,13
4751,CROISSANTS,4258.5,47,46
4751,DJEMBES,13346.5,19,19
4751,JAMS,6521,80,77
4751,PICNIC_BASKET1,58459.5,13,13
4751,PICNIC_BASKET2,30258.5,13,13
4752,CROISSANTS,4258.5,45,45
4752,DJEMBES,13346,15,15
4752,JAMS,6521,78,75
4752,PICNIC_BASKET1,58462.5,8,8
4752,PICNIC_BASKET2,30260,8,8
4753,CROISSANTS,4257.5,39,39
4753,DJEMBES,13345.5,20,20
4753,JAMS,6521,66,66
4753,PICNIC_BASKET1,58457.5,14,14
4753,PICNIC_BASKET2,30258.5,14,14
4754,CROISSANTS,4257.5,35,35
4754,DJEMBES,13345.5,20,20
4754,JAMS,6521,73,73
4754,PICNIC_BASKET1,58461,12,12
4754,PICNIC_BASKET2,30259.5,12,12
4755,CROISSANTS,4257.5,41,41
4755,DJEMBES,13344.5,19,19
4755,JAMS,6521.5,71,71
4755,PICNIC_BASKET1,58465.5,5,10
4755,PICNIC_BASKET2,30259.5,13,11
4756,CROISSANTS,4259,36,36
4756,DJEMBES,13345,25,25
4756,JAMS,6523,79,79
4756,PICNIC_BASKET1,58479.5,16,16
4756,PICNIC_BASKET2,30270.5,16,16
4757,CROISSANTS,4258,35,35
4757,DJEMBES,13345,20,20
4757,JAMS,6522.5,64,64
4757,PICNIC_BASKET1,58469.5,12,12
4757,PICNIC_BASKET2,30269.5,12,12
4758,CROISSANTS,4258,33,33
4758,DJEMBES,13345,21,21
4758,JAMS,6523.5,77,77
4758,PICNIC_BASKET1,58474.5,12,12
4758,PICNIC_BASKET2,30273,12,12
4759,CROISSANTS,4258.5,46,46
4759,DJEMBES,13345.5,17,17
4759,JAMS,6523.5,87,87
4759,PICNIC_BASKET1,58481.5,10,10
4759,PICNIC_BASKET2,30271.5,10,10
4760,CROISSANTS,4258,44,44
4760,DJEMBES,13345.5,19,19
4760,JAMS,6522.5,94,96
4760,PICNIC_BASKET1,58476.5,13,16
4760,PICNIC_BASKET2,30268.5,13,16
4761,CROISSANTS,4258,33,33
4761,DJEMBES,13344.5,19,19
4761,JAMS,6523,55,55
4761,PICNIC_BASKET1,58475.5,13,13
4761,PICNIC_BASKET2,30269,13,13
4762,CROISSANTS,4257.5,37,37
4762,DJEMBES,13345.5,20,20
4762,JAMS,6523,53,53
4762,PICNIC_BASKET1,58475.5,11,11
4762,PICNIC_BASKET2,30270,11,11
4763,CROISSANTS,4257.5,45,45
4763,DJEMBES,13345.5,13,16
4763,JAMS,6523,76,76
4763,PICNIC_BASKET1,58466.5,9,9
4763,PICNIC_BASKET2,30272,9,9
4764,CROISSANTS,4257.5,44,44
4764,DJEMBES,13347.5,21,21
4764,JAMS,6522.5,79,79
4764,PICNIC_BASKET1,58470.5,16,13
4764,PICNIC_BASKET2,30275.5,16,13
4765,CROISSANTS,4257.5,47,47
4765,DJEMBES,13346,20,20
4765,JAMS,6523,75,75
4765,PICNIC_BASKET1,58465,14,14
4765,PICNIC_BASKET2,30275.5,14,14
4766,CROISSANTS,4257.5,39,39
4766,DJEMBES,13345.5,19,19
4766,JAMS,6523,85,85
4766,PICNIC_BASKET1,58464.5,10,10
4766,PICNIC_BASKET2,30274.5,10,10
4767,CROISSANTS,4257.5,37,37
4767,DJEMBES,13345.5,17,17
4767,JAMS,6523.5,86,86
4767,PICNIC_BASKET1,58463,14,14
4767,PICNIC_BASKET2,30274.5,14,14
4768,CROISSANTS,4257.5,32,32
4768,DJEMBES,13345,20,20
4768,JAMS,6523.5,79,79
4768,PICNIC_BASKET1,58463,11,11
4768,PICNIC_BASKET2,30275,11,11
4769,CROISSANTS,4257.5,45,45
4769,DJEMBES,13344.5,25,25
4769,JAMS,6524,82,82
4769,PICNIC_BASKET1,58462.5,13,13
4769,PICNIC_BASKET2,30274.5,13,13
4770,CROISSANTS,4258,46,46
4770,DJEMBES,13344.5,19,19
4770,JAMS,6524,84,84
4770,PICNIC_BASKET1,58461.5,14,14
4770,PICNIC_BASKET2,30276.5,14,14
4771,CROISSANTS,4257.5,37,37
4771,DJEMBES,13345,17,17
4771,JAMS,6524,55,55
4771,PICNIC_BASKET1,58457.5,12,12
4771,PICNIC_BASKET2,30270.5,12,12
4772,CROISSANTS,4257.5,35,35
4772,DJEMBES,13345,25,25
4772,JAMS,6525,82,82
4772,PICNIC_BASKET1,58461.5,16,16
4772,PICNIC_BASKET2,30272.5,16,16
4773,CROISSANTS,4257.5,32,32
4773,DJEMBES,13346,18,18
4773,JAMS,6526,76,76
4773,PICNIC_BASKET1,58467.5,12,12
4773,PICNIC_BASKET2,30273.5,12,12
4774,CROISSANTS,4256.5,34,34
4774,DJEMBES,13346.5,21,21
4774,JAMS,6529.5,72,72
4774,PICNIC_BASKET1,58476.5,13,13
4774,PICNIC_BASKET2,30277.5,13,13
4775,CROISSANTS,4256.5,39,39
4775,DJEMBES,13346.5,20,20
4775,JAMS,6533,81,81
4775,PICNIC_BASKET1,58490.5,11,11
4775,PICNIC_BASKET2,30286,11,11
4776,CROISSANTS,4256.5,39,39
4776,DJEMBES,13346.5,17,17
4776,JAMS,6533,59,59
4776,PICNIC_BASKET1,58488,9,9
4776,PICNIC_BASKET2,30286.5,9,9
4777,CROISSANTS,4256.5,34,34
4777,DJEMBES,13346,22,22
4777,JAMS,6535,70,70
4777,PICNIC_BASKET1,58498.5,12,12
4777,PICNIC_BASKET2,30291.5,12,12
4778,CROISSANTS,4256.5,44,44
4778,DJEMBES,13345.5,16,16
4778,JAMS,6536,80,80
4778,PICNIC_BASKET1,58502.5,10,10
4778,PICNIC_BASKET2,30291,10,10
4779,CROISSANTS,4256,39,39
4779,DJEMBES,13346,23,23
4779,JAMS,6536,84,84
4779,PICNIC_BASKET1,58498.5,13,13
4779,PICNIC_BASKET2,30287,13,13
4780,CROISSANTS,4256,44,44
4780,DJEMBES,13344.5,24,24
4780,JAMS,6534,58,58
4780,PICNIC_BASKET1,58487,13,13
4780,PICNIC_BASKET2,30283.5,13,13
4781,CROISSANTS,4256.5,45,45
4781,DJEMBES,13345.5,17,17
4781,JAMS,6533,80,80
4781,PICNIC_BASKET1,58483.5,11,11
4781,PICNIC_BASKET2,30286,11,11
4782,CROISSANTS,4256,47,47
4782,DJEMBES,13345.5,20,20
4782,JAMS,6531,78,78
4782,PICNIC_BASKET1,58471.5,12,12
4782,PICNIC_BASKET2,30278.5,12,12
4783,CROISSANTS,4254.5,46,46
4783,DJEMBES,13345.5,20,20
4783,JAMS,6531.5,66,66
4783,PICNIC_BASKET1,58461.5,6,11
4783,PICNIC_BASKET2,30273.5,13,11
4784,CROISSANTS,4254.5,46,46
4784,DJEMBES,13345.5,21,21
4784,JAMS,6529.5,86,86
4784,PICNIC_BASKET1,58452.5,13,13
4784,PICNIC_BASKET2,30267.5,13,13
4785,CROISSANTS,4254.5,39,39
4785,DJEMBES,13345.5,19,19
4785,JAMS,6530,54,54
4785,PICNIC_BASKET1,58454.5,13,13
4785,PICNIC_BASKET2,30266,13,13
4786,CROISSANTS,4254,45,45
4786,DJEMBES,13346,20,20
4786,JAMS,6530,76,76
4786,PICNIC_BASKET1,58447.5,14,16
4786,PICNIC_BASKET2,30264.5,14,16
4787,CROISSANTS,4254,49,49
4787,DJEMBES,13346.5,20,20
4787,JAMS,6531,75,75
4787,PICNIC_BASKET1,58451.5,11,11
4787,PICNIC_BASKET2,30267,11,11
4788,CROISSANTS,4254.5,40,40
4788,DJEMBES,13346.5,24,24
4788,JAMS,6531.5,69,69
4788,PICNIC_BASKET1,58448.5,15,15
4788,PICNIC_BASKET2,30268,15,15
4789,CROISSANTS,4254.5,38,38
4789,DJEMBES,13346,20,20
4789,JAMS,6530.5,60,60
4789,PICNIC_BASKET1,58443.5,13,13
4789,PICNIC_BASKET2,30265.5,13,13
4790,CROISSANTS,4254.5,38,38
4790,DJEMBES,13346.5,19,17
4790,JAMS,6531.5,82,82
4790,PICNIC_BASKET1,58449,13,9
4790,PICNIC_BASKET2,30265,13,16
4791,CROISSANTS,4253.5,37,37
4791,DJEMBES,13346.5,18,18
4791,JAMS,6531,74,74
4791,PICNIC_BASKET1,58449.5,9,9
4791,PICNIC_BASKET2,30262,9,9
4792,CROISSANTS,4253.5,38,38
4792,DJEMBES,13346.5,26,26
4792,JAMS,6531,86,86
4792,PICNIC_BASKET1,58450.5,14,14
4792,PICNIC_BASKET2,30265.5,14,14
4793,CROISSANTS,4253.5,41,44
4793,DJEMBES,13346,18,18
4793,JAMS,6531,78,78
4793,PICNIC_BASKET1,58443.5,12,12
4793,PICNIC_BASKET2,30264.5,12,12
4794,CROISSANTS,4254.5,53,53
4794,DJEMBES,13346.5,21,21
4794,JAMS,6531,92,92
4794,PICNIC_BASKET1,58452,18,15
4794,PICNIC_BASKET2,30267.5,18,15
4795,CROISSANTS,4254.5,38,38
4795,DJEMBES,13346.5,22,22
4795,JAMS,6531,86,86
4795,PICNIC_BASKET1,58448.5,13,13
4795,PICNIC_BASKET2,30267,13,13
4796,CROISSANTS,4255.5,50,47
4796,DJEMBES,13346.5,17,17
4796,JAMS,6530.5,91,91
4796,PICNIC_BASKET1,58453.5,11,11
4796,PICNIC_BASKET2,30268,11,11
4797,CROISSANTS,4255,32,32
4797,DJEMBES,13346.5,19,19
4797,JAMS,6530.5,62,62
4797,PICNIC_BASKET1,58455.5,10,10
4797,PICNIC_BASKET2,30266.5,10,10
4798,CROISSANTS,4255,43,43
4798,DJEMBES,13346.5,19,19
4798,JAMS,6531,89,89
4798,PICNIC_BASKET1,58455.5,12,12
4798,PICNIC_BASKET2,30265.5,12,12
4799,CROISSANTS,4254.5,44,44
4799,DJEMBES,13347,22,22
4799,JAMS,6531,63,66
4799,PICNIC_BASKET1,58450.5,13,13
4799,PICNIC_BASKET2,30262,13,13
4800,CROISSANTS,4254,46,46
4800,DJEMBES,13346.5,17,17
4800,JAMS,6532,72,72
4800,PICNIC_BASKET1,58446.5,13,13
4800,PICNIC_BASKET2,30262.5,13,13
4801,CROISSANTS,4253.5,47,47
4801,DJEMBES,13346.5,20,20
4801,JAMS,6535,93,93
4801,PICNIC_BASKET1,58453.5,10,10
4801,PICNIC_BASKET2,30269.5,10,10
4802,CROISSANTS,4254.5,53,53
4802,DJEMBES,13345.5,18,18
4802,JAMS,6535.5,97,97
4802,PICNIC_BASKET1,58456.5,11,11
4802,PICNIC_BASKET2,30270.5,11,11
4803,CROISSANTS,4253.5,38,38
4803,DJEMBES,13346,18,18
4803,JAMS,6536,69,69
4803,PICNIC_BASKET1,58454.5,13,13
4803,PICNIC_BASKET2,30269,13,13
4804,CROISSANTS,4254,29,29
4804,DJEMBES,13345.5,19,19
4804,JAMS,6538.5,55,55
4804,PICNIC_BASKET1,58463.5,12,12
4804,PICNIC_BASKET2,30275.5,12,12
4805,CROISSANTS,4256,39,39
4805,DJEMBES,13346.5,19,19
4805,JAMS,6537.5,91,91
4805,PICNIC_BASKET1,58473.5,14,14
4805,PICNIC_BASKET2,30279,14,14
4806,CROISSANTS,4256.5,33,33
4806,DJEMBES,13346.5,18,18
4806,JAMS,6538,72,72
4806,PICNIC_BASKET1,58480.5,13,13
4806,PICNIC_BASKET2,30281.5,13,13
4807,CROISSANTS,4256.5,44,44
4807,DJEMBES,13346.5,17,17
4807,JAMS,6538,64,64
4807,PICNIC_BASKET1,58477.5,14,14
4807,PICNIC_BASKET2,30281.5,14,14
4808,CROISSANTS,4257,42,42
4808,DJEMBES,13346.5,21,21
4808,JAMS,6538.5,84,84
4808,PICNIC_BASKET1,58477.5,5,10
4808,PICNIC_BASKET2,30284.5,11,10
4809,CROISSANTS,4256.5,51,51
4809,DJEMBES,13346,23,23
4809,JAMS,6538,79,79
4809,PICNIC_BASKET1,58473.5,12,12
4809,PICNIC_BASKET2,30279.5,12,12
4810,CROISSANTS,4256.5,35,35
4810,DJEMBES,13344.5,20,20
4810,JAMS,6536,73,73
4810,PICNIC_BASKET1,58466.5,15,15
4810,PICNIC_BASKET2,30275.5,15,15
4811,CROISSANTS,4256.5,39,39
4811,DJEMBES,13345,21,21
4811,JAMS,6536,61,63
4811,PICNIC_BASKET1,58475.5,11,11
4811,PICNIC_BASKET2,30277.5,11,11
4812,CROISSANTS,4256.5,31,31
4812,DJEMBES,13344.5,17,17
4812,JAMS,6536,75,75
4812,PICNIC_BASKET1,58477.5,11,11
4812,PICNIC_BASKET2,30277,11,11
4813,CROISSANTS,4255.5,41,41
4813,DJEMBES,13344.5,26,26
4813,JAMS,6537,60,60
4813,PICNIC_BASKET1,58481.5,9,16
4813,PICNIC_BASKET2,30280.5,18,16
4814,CROISSANTS,4254.5,44,44
4814,DJEMBES,13344.5,24,24
4814,JAMS,6536.5,101,97
4814,PICNIC_BASKET1,58469.5,14,14
4814,PICNIC_BASKET2,30271.5,14,14
4815,CROISSANTS,4254.5,35,35
4815,DJEMBES,13344.5,19,19
4815,JAMS,6536,83,83
4815,PICNIC_BASKET1,58468.5,13,13
4815,PICNIC_BASKET2,30270,13,13
4816,CROISSANTS,4253,38,38
4816,DJEMBES,13344.5,16,16
4816,JAMS,6537,86,86
4816,PICNIC_BASKET1,58460.5,12,12
4816,PICNIC_BASKET2,30268.5,12,12
4817,CROISSANTS,4253,42,42
4817,DJEMBES,13344.5,20,20
4817,JAMS,6536.5,61,63
4817,PICNIC_BASKET1,58457.5,11,11
4817,PICNIC_BASKET2,30269.5,11,11
4818,CROISSANTS,4253.5,43,43
4818,DJEMBES,13345.5,23,23
4818,JAMS,6537,80,80
4818,PICNIC_BASKET1,58462.5,14,14
4818,PICNIC_BASKET2,30270.5,14,14
4819,CROISSANTS,4252.5,45,45
4819,DJEMBES,13345.5,22,22
4819,JAMS,6537,85,85
4819,PICNIC_BASKET1,58461.5,10,10
4819,PICNIC_BASKET2,30268.5,10,10
4820,CROISSANTS,4252.5,38,38
4820,DJEMBES,13345.5,25,25
4820,JAMS,6537,76,76
4820,PICNIC_BASKET1,58460.5,15,15
4820,PICNIC_BASKET2,30269,15,15
4821,CROISSANTS,4252.5,39,39
4821,DJEMBES,13345.5,22,22
4821,JAMS,6537,84,84
4821,PICNIC_BASKET1,58459.5,11,11
4821,PICNIC_BASKET2,30269.5,11,11
4822,CROISSANTS,4252.5,31,31
4822,DJEMBES,13345,20,20
4822,JAMS,6537,59,59
4822,PICNIC_BASKET1,58460.5,11,11
4822,PICNIC_BASKET2,30271,11,11
4823,CROISSANTS,4252.5,42,42
4823,DJEMBES,13345.5,21,21
4823,JAMS,6537,83,83
4823,PICNIC_BASKET1,58454.5,15,15
4823,PICNIC_BASKET2,30267,15,15
4824,CROISSANTS,4252.5,32,32
4824,DJEMBES,13345.5,19,19
4824,JAMS,6537,68,68
4824,PICNIC_BASKET1,58456.5,12,12
4824,PICNIC_BASKET2,30267,12,12
4825,CROISSANTS,4252.5,45,45
4825,DJEMBES,13346,20,20
4825,JAMS,6537,69,71
4825,PICNIC_BASKET1,58453.5,14,14
4825,PICNIC_BASKET2,30265,14,14
4826,CROISSANTS,4252.5,49,49
4826,DJEMBES,13346.5,23,23
4826,JAMS,6536.5,85,85
4826,PICNIC_BASKET1,58451,15,15
4826,PICNIC_BASKET2,30269.5,15,15
4827,CROISSANTS,4252.5,48,48
4827,DJEMBES,13346.5,21,21
4827,JAMS,6536.5,88,88
4827,PICNIC_BASKET1,58454,17,15
4827,PICNIC_BASKET2,30275,17,15
4828,CROISSANTS,4253,46,46
4828,DJEMBES,13346.5,21,21
4828,JAMS,6537,79,79
4828,PICNIC_BASKET1,58456.5,16,16
4828,PICNIC_BASKET2,30276.5,16,16
4829,CROISSANTS,4253.5,38,38
4829,DJEMBES,13346,20,20
4829,JAMS,6538,80,80
4829,PICNIC_BASKET1,58467.5,13,13
4829,PICNIC_BASKET2,30281.5,13,13
4830,CROISSANTS,4253.5,45,45
4830,DJEMBES,13345.5,22,22
4830,JAMS,6537,98,98
4830,PICNIC_BASKET1,58461.5,12,12
4830,PICNIC_BASKET2,30278,12,12
4831,CROISSANTS,4252.5,46,46
4831,DJEMBES,13345,20,20
4831,JAMS,6537.5,85,81
4831,PICNIC_BASKET1,58459.5,10,10
4831,PICNIC_BASKET2,30273,10,10
4832,CROISSANTS,4252.5,47,47
4832,DJEMBES,13345.5,21,21
4832,JAMS,6537.5,70,70
4832,PICNIC_BASKET1,58457.5,8,8
4832,PICNIC_BASKET2,30270,8,8
4833,CROISSANTS,4252.5,45,45
4833,DJEMBES,13345.5,21,21
4833,JAMS,6537.5,75,75
4833,PICNIC_BASKET1,58449.5,16,18
4833,PICNIC_BASKET2,30267.5,16,18
4834,CROISSANTS,4252.5,36,36
4834,DJEMBES,13345.5,17,17
4834,JAMS,6538,58,58
4834,PICNIC_BASKET1,58463.5,10,10
4834,PICNIC_BASKET2,30269.5,10,10
4835,CROISSANTS,4252.5,43,43
4835,DJEMBES,13346,23,23
4835,JAMS,6538.5,58,58
4835,PICNIC_BASKET1,58461.5,13,13
4835,PICNIC_BASKET2,30270,13,13
4836,CROISSANTS,4252.5,43,43
4836,DJEMBES,13346.5,20,20
4836,JAMS,6538.5,90,90
4836,PICNIC_BASKET1,58461,13,13
4836,PICNIC_BASKET2,30271.5,13,13
4837,CROISSANTS,4252.5,36,36
4837,DJEMBES,13347.5,19,19
4837,JAMS,6538.5,66,66
4837,PICNIC_BASKET1,58459.5,12,12
4837,PICNIC_BASKET2,30269.5,12,12
4838,CROISSANTS,4252.5,42,42
4838,DJEMBES,13347.5,20,20
4838,JAMS,6539,76,76
4838,PICNIC_BASKET1,58453.5,11,11
4838,PICNIC_BASKET2,30268.5,11,11
4839,CROISSANTS,4252.5,39,39
4839,DJEMBES,13348,21,24
4839,JAMS,6540,51,51
4839,PICNIC_BASKET1,58459,16,16
4839,PICNIC_BASKET2,30272.5,16,16
4840,CROISSANTS,4252.5,36,36
4840,DJEMBES,13348,22,22
4840,JAMS,6540.5,76,76
4840,PICNIC_BASKET1,58456.5,11,11
4840,PICNIC_BASKET2,30272.5,11,11
4841,CROISSANTS,4251.5,41,41
4841,DJEMBES,13347.5,18,18
4841,JAMS,6540.5,80,80
4841,PICNIC_BASKET1,58453.5,10,10
4841,PICNIC_BASKET2,30268.5,10,10
4842,CROISSANTS,4251.5,32,32
4842,DJEMBES,13347.5,18,18
4842,JAMS,6540.5,64,64
4842,PICNIC_BASKET1,58455,9,9
4842,PICNIC_BASKET2,30270.5,9,9
4843,CROISSANTS,4252,35,35
4843,DJEMBES,13347.5,18,18
4843,JAMS,6540.5,53,53
4843,PICNIC_BASKET1,58453.5,11,13
4843,PICNIC_BASKET2,30270,11,13
4844,CROISSANTS,4251.5,42,42
4844,DJEMBES,13347,17,17
4844,JAMS,6540,89,89
4844,PICNIC_BASKET1,58450,9,9
4844,PICNIC_BASKET2,30271,9,9
4845,CROISSANTS,4252.5,41,41
4845,DJEMBES,13346.5,21,21
4845,JAMS,6540,74,74
4845,PICNIC_BASKET1,58452.5,13,13
4845,PICNIC_BASKET2,30269.5,13,13
4846,CROISSANTS,4252.5,52,52
4846,DJEMBES,13346,18,18
4846,JAMS,6540,69,69
4846,PICNIC_BASKET1,58455.5,11,11
4846,PICNIC_BASKET2,30269.5,11,11
4847,CROISSANTS,4252.5,48,48
4847,DJEMBES,13346.5,19,19
4847,JAMS,6540,71,71
4847,PICNIC_BASKET1,58462,14,13
4847,PICNIC_BASKET2,30271.5,14,13
4848,CROISSANTS,4252.5,33,33
4848,DJEMBES,13346.5,18,18
4848,JAMS,6539,61,61
4848,PICNIC_BASKET1,58452.5,14,14
4848,PICNIC_BASKET2,30266,14,14
4849,CROISSANTS,4252,50,50
4849,DJEMBES,13341,16,16
4849,JAMS,6540.5,77,75
4849,PICNIC_BASKET1,58452.5,11,11
4849,PICNIC_BASKET2,30265.5,11,11
4850,CROISSANTS,4251.5,41,41
4850,DJEMBES,13339.5,21,21
4850,JAMS,6540,71,71
4850,PICNIC_BASKET1,58450.5,13,13
4850,PICNIC_BASKET2,30262.5,13,13
4851,CROISSANTS,4251.5,42,42
4851,DJEMBES,13339.5,19,19
4851,JAMS,6540,82,82
4851,PICNIC_BASKET1,58447.5,13,13
4851,PICNIC_BASKET2,30259,13,13
4852,CROISSANTS,4250.5,50,50
4852,DJEMBES,13339,22,22
4852,JAMS,6539.5,65,65
4852,PICNIC_BASKET1,58436.5,12,12
4852,PICNIC_BASKET2,30253.5,12,12
4853,CROISSANTS,4250.5,37,37
4853,DJEMBES,13340.5,22,22
4853,JAMS,6539,62,62
4853,PICNIC_BASKET1,58434.5,14,14
4853,PICNIC_BASKET2,30255,14,14
4854,CROISSANTS,4250.5,46,46
4854,DJEMBES,13341.5,19,19
4854,JAMS,6538,78,78
4854,PICNIC_BASKET1,58425.5,14,14
4854,PICNIC_BASKET2,30254,14,14
4855,CROISSANTS,4250.5,33,33
4855,DJEMBES,13341,21,21
4855,JAMS,6536.5,73,73
4855,PICNIC_BASKET1,58419,10,10
4855,PICNIC_BASKET2,30251.5,10,10
4856,CROISSANTS,4250.5,41,41
4856,DJEMBES,13341.5,25,25
4856,JAMS,6536.5,65,65
4856,PICNIC_BASKET1,58418,13,13
4856,PICNIC_BASKET2,30251.5,13,13
4857,CROISSANTS,4250.5,42,42
4857,DJEMBES,13341.5,17,17
4857,JAMS,6537,58,58
4857,PICNIC_BASKET1,58416,11,11
4857,PICNIC_BASKET2,30247.5,11,11
4858,CROISSANTS,4250.5,32,29
4858,DJEMBES,13339.5,18,18
4858,JAMS,6536.5,72,72
4858,PICNIC_BASKET1,58416,9,9
4858,PICNIC_BASKET2,30248.5,9,9
4859,CROISSANTS,4250.5,42,40
4859,DJEMBES,13339.5,19,19
4859,JAMS,6539,83,83
4859,PICNIC_BASKET1,58418.5,14,14
4859,PICNIC_BASKET2,30251.5,14,14
4860,CROISSANTS,4250.5,51,51
4860,DJEMBES,13338.5,22,22
4860,JAMS,6540,73,73
4860,PICNIC_BASKET1,58424.5,13,13
4860,PICNIC_BASKET2,30257,13,13
4861,CROISSANTS,4250.5,44,44
4861,DJEMBES,13337,15,15
4861,JAMS,6540,68,70
4861,PICNIC_BASKET1,58422.5,11,11
4861,PICNIC_BASKET2,30258.5,11,11
4862,CROISSANTS,4250.5,29,29
4862,DJEMBES,13335.5,25,25
4862,JAMS,6539.5,72,72
4862,PICNIC_BASKET1,58423.5,15,15
4862,PICNIC_BASKET2,30254.5,15,15
4863,CROISSANTS,4249.5,45,45
4863,DJEMBES,13336.5,20,20
4863,JAMS,6539,72,72
4863,PICNIC_BASKET1,58422.5,10,10
4863,PICNIC_BASKET2,30251.5,10,10
4864,CROISSANTS,4251,42,42
4864,DJEMBES,13336,22,22
4864,JAMS,6537,78,78
4864,PICNIC_BASKET1,58417.5,15,15
4864,PICNIC_BASKET2,30255,15,15
4865,CROISSANTS,4251,34,34
4865,DJEMBES,13336,20,20
4865,JAMS,6537,57,57
4865,PICNIC_BASKET1,58415.5,14,14
4865,PICNIC_BASKET2,30255,14,14
4866,CROISSANTS,4251.5,48,48
4866,DJEMBES,13335.5,19,19
4866,JAMS,6537,74,74
4866,PICNIC_BASKET1,58422.5,13,13
4866,PICNIC_BASKET2,30258,13,13
4867,CROISSANTS,4251.5,46,46
4867,DJEMBES,13335.5,25,25
4867,JAMS,6535,83,83
4867,PICNIC_BASKET1,58413.5,15,15
4867,PICNIC_BASKET2,30251,15,15
4868,CROISSANTS,4251.5,34,34
4868,DJEMBES,13335.5,21,21
4868,JAMS,6535,63,63
4868,PICNIC_BASKET1,58411.5,12,12
4868,PICNIC_BASKET2,30246.5,12,12
4869,CROISSANTS,4251,30,30
4869,DJEMBES,13336,22,22
4869,JAMS,6534.5,56,56
4869,PICNIC_BASKET1,58409.5,14,14
4869,PICNIC_BASKET2,30248,14,14
4870,CROISSANTS,4251.5,45,45
4870,DJEMBES,13335.5,19,19
4870,JAMS,6535,78,78
4870,PICNIC_BASKET1,58414.5,12,12
4870,PICNIC_BASKET2,30248.5,12,12
4871,CROISSANTS,4250.5,43,43
4871,DJEMBES,13332.5,20,20
4871,JAMS,6537,86,86
4871,PICNIC_BASKET1,58415.5,15,15
4871,PICNIC_BASKET2,30250,15,15
4872,CROISSANTS,4249.5,53,53
4872,DJEMBES,13333.5,19,19
4872,JAMS,6537,79,79
